ID,GO
PBANKA_0810600,GO:0003676
PBANKA_1329100,GO:0006508
PBANKA_1125600,GO:0006096
PBANKA_0610900,GO:0006457
PBANKA_0830200,GO:0020008
PBANKA_1142500,GO:0006614
PBANKA_1243100,GO:0051015
PBANKA_1001800,GO:0003700
PBANKA_0928100,GO:0004619
PBANKA_1006100,GO:0006281
PBANKA_1133500,GO:0006424
PBANKA_1023200,GO:0000398
PBANKA_1443000,GO:0005524
PBANKA_0522800,GO:0006412
PBANKA_1029800,GO:0004379
PBANKA_1214600,GO:0043087
PBANKA_0940800,GO:0005840
PBANKA_0826500,GO:0005634
PBANKA_1326900,GO:0005658
PBANKA_1118100,GO:0017176
PBANKA_1352600,GO:0005524
PBANKA_0701500,GO:0016020
PBANKA_1232100,GO:0008380
PBANKA_1315400,GO:0006470
PBANKA_1003000,GO:0030430
PBANKA_1343000,GO:0000287
PBANKA_0515500,GO:0005634
PBANKA_0921300,GO:0046080
PBANKA_0808900,GO:0005524
PBANKA_0916300,GO:0008270
PBANKA_1355800,GO:0003677
PBANKA_0521500,GO:0071949
PBANKA_1009300,GO:0030132
PBANKA_1129500,GO:0004488
PBANKA_1445800,GO:0005622
PBANKA_1433900,GO:0016192
PBANKA_1360500,GO:0003824
PBANKA_1409400,GO:0003735
PBANKA_0714000,GO:0008094
PBANKA_1306000,GO:0003677
PBANKA_0523200,GO:0007186
PBANKA_0902200,GO:0016020
PBANKA_0815000,GO:0003723
PBANKA_1428800,GO:0006099
PBANKA_0702200,GO:0006446
PBANKA_0208700,GO:0046872
PBANKA_0918100,GO:0005840
PBANKA_0943200,GO:0019887
PBANKA_1013300,GO:0005634
PBANKA_0404800,GO:0004368
PBANKA_0823900,GO:0003899
PBANKA_1030200,GO:0046488
PBANKA_1364300,GO:0005975
PBANKA_0410400,GO:0006468
PBANKA_1121500,GO:0006122
PBANKA_0928600,GO:0016192
PBANKA_1007000,GO:0031072
PBANKA_0609300,GO:0016021
PBANKA_0830000,GO:0003676
PBANKA_0311100,GO:0003735
PBANKA_0617900,GO:0051537
PBANKA_1405500,GO:0000178
PBANKA_1421100,GO:0005634
PBANKA_0913400,GO:0004722
PBANKA_0102400,GO:0003677
PBANKA_1234400,GO:0008270
PBANKA_1216900,GO:0005524
PBANKA_0405700,GO:0006508
PBANKA_1240700,GO:0005524
PBANKA_1101900,GO:0005634
PBANKA_0720300,GO:0005852
PBANKA_1418900,GO:0006886
PBANKA_0521600,GO:0006364
PBANKA_0402700,GO:0070258
PBANKA_1358500,GO:0070258
PBANKA_0936100,GO:0003998
PBANKA_0807000,GO:0003899
PBANKA_1114000,GO:0006422
PBANKA_1356700,GO:0042493
PBANKA_1315600,GO:0005634
PBANKA_1364900,GO:0044822
PBANKA_0707600,GO:0005524
PBANKA_1340000,GO:0005524
PBANKA_1432200,GO:0035891
PBANKA_0212100,GO:0006413
PBANKA_1028000,GO:0036459
PBANKA_1019400,GO:0042254
PBANKA_1421400,GO:0003713
PBANKA_0938700,GO:0016788
PBANKA_1457500,GO:0000439
PBANKA_0502500,GO:0005509
PBANKA_1034300,GO:0003700
PBANKA_0809900,GO:0009982
PBANKA_0417300,GO:0030117
PBANKA_1114700,GO:0004252
PBANKA_0501700,GO:0004615
PBANKA_0915500,GO:0005739
PBANKA_1458500,GO:0045116
PBANKA_0202800,GO:0005829
PBANKA_1015000,GO:0006412
PBANKA_1144700,GO:0003677
PBANKA_1332400,GO:0016791
PBANKA_0206500,GO:0005622
PBANKA_0416700,GO:0003677
PBANKA_0830400,GO:0048870
PBANKA_1103400,GO:0006412
PBANKA_0409600,GO:0006486
PBANKA_1337800,GO:0008270
PBANKA_0922100,GO:0005840
PBANKA_0514100,GO:0004386
PBANKA_0316000,GO:0006260
PBANKA_0929500,GO:0043982
PBANKA_0301200,GO:0005634
PBANKA_0802200,GO:0004672
PBANKA_0815200,GO:0008152
PBANKA_0905000,GO:0005622
PBANKA_1460600,GO:0004852
PBANKA_0609500,GO:0007018
PBANKA_0917500,GO:0005694
PBANKA_1358000,GO:0006662
PBANKA_1330600,GO:0046872
PBANKA_1327800,GO:0008270
PBANKA_0402600,GO:0030260
PBANKA_1330600,GO:0008299
PBANKA_0938900,GO:0006351
PBANKA_0501400,GO:1990225
PBANKA_1222100,GO:0005634
PBANKA_API00206,GO:0020011
PBANKA_1237300,GO:0016021
PBANKA_1354100,GO:0006913
PBANKA_1232700,GO:0008270
PBANKA_1424800,GO:0008270
PBANKA_0102500,GO:0000049
PBANKA_1334200,GO:0003963
PBANKA_0302400,GO:0003676
PBANKA_1243000,GO:0020008
PBANKA_1431900,GO:0004367
PBANKA_1362200,GO:0008270
PBANKA_1420600,GO:0000786
PBANKA_1320500,GO:0016020
PBANKA_0937800,GO:0005730
PBANKA_1401600,GO:0032259
PBANKA_1318100,GO:0020020
PBANKA_1305900,GO:0007264
PBANKA_1210700,GO:0005750
PBANKA_1242700,GO:0030117
PBANKA_1023200,GO:0003676
PBANKA_1224300,GO:0016758
PBANKA_0931200,GO:0019538
PBANKA_1206500,GO:0000724
PBANKA_0516900,GO:0008295
PBANKA_1411800,GO:0005524
PBANKA_1106700,GO:0005840
PBANKA_0414900,GO:0005868
PBANKA_0908900,GO:0046961
PBANKA_1126000,GO:0008270
PBANKA_0405600,GO:0008017
PBANKA_0305300,GO:0003723
PBANKA_0409400,GO:0006468
PBANKA_0507300,GO:0003777
PBANKA_0939900,GO:0046540
PBANKA_1317800,GO:0000213
PBANKA_0313800,GO:0005739
PBANKA_1217300,GO:0043541
PBANKA_1021500,GO:0035434
PBANKA_0310900,GO:0051082
PBANKA_0941900,GO:0003677
PBANKA_1336100,GO:0019856
PBANKA_0108500,GO:0006412
PBANKA_1202400,GO:0015934
PBANKA_1140600,GO:0003899
PBANKA_0604800,GO:0005852
PBANKA_1028400,GO:0006412
PBANKA_1421300,GO:0016791
PBANKA_1444100,GO:0006457
PBANKA_0415500,GO:0006886
PBANKA_1228500,GO:0006508
PBANKA_0111800,GO:0030117
PBANKA_0511400,GO:0016491
PBANKA_0937100,GO:0008565
PBANKA_1009000,GO:0003723
PBANKA_1434800,GO:0015914
PBANKA_1356600,GO:0008152
PBANKA_1227100,GO:0006364
PBANKA_1355100,GO:0003735
PBANKA_API00390,GO:0003735
PBANKA_API00310,GO:0006412
PBANKA_0716000,GO:0008280
PBANKA_1243700,GO:0020011
PBANKA_0807700,GO:0008017
PBANKA_0617500,GO:0000178
PBANKA_0826900,GO:0004672
PBANKA_0931800,GO:0004359
PBANKA_1242300,GO:0070389
PBANKA_0931200,GO:0005524
PBANKA_1231700,GO:0006412
PBANKA_0922200,GO:0008641
PBANKA_0834300,GO:0000922
PBANKA_1033600,GO:0050660
PBANKA_0608300,GO:0016021
PBANKA_0807000,GO:0005665
PBANKA_1134600,GO:0016021
PBANKA_1432400,GO:0016020
PBANKA_0708000,GO:0006886
PBANKA_0802300,GO:0004842
PBANKA_0810500,GO:0003677
PBANKA_1415400,GO:0006357
PBANKA_1125100,GO:0016747
PBANKA_1301300,GO:0005737
PBANKA_0602000,GO:0005524
PBANKA_0829600,GO:0006468
PBANKA_1401300,GO:0003735
PBANKA_0932200,GO:0000413
PBANKA_1333600,GO:0005739
PBANKA_1222300,GO:0030126
PBANKA_0310000,GO:0051082
PBANKA_1110700,GO:0004768
PBANKA_1445100,GO:0005739
PBANKA_0603200,GO:0006452
PBANKA_1304900,GO:0034227
PBANKA_1309900,GO:0019538
PBANKA_1025600,GO:0003676
PBANKA_0208400,GO:0016021
PBANKA_0407200,GO:0008138
PBANKA_1014300,GO:0006914
PBANKA_0504900,GO:0008080
PBANKA_1110100,GO:0005694
PBANKA_0301500,GO:0042273
PBANKA_0403200,GO:0009986
PBANKA_1109400,GO:0046854
PBANKA_1445400,GO:0005654
PBANKA_0943300,GO:0005885
PBANKA_1218500,GO:0009966
PBANKA_0518700,GO:0005737
PBANKA_0927000,GO:0006468
PBANKA_1137500,GO:0005622
PBANKA_1400800,GO:0005515
PBANKA_1231500,GO:0036459
PBANKA_0205900,GO:0016021
PBANKA_0205600,GO:0004519
PBANKA_1025800,GO:0016272
PBANKA_0408200,GO:0005509
PBANKA_1139800,GO:0000741
PBANKA_1244600,GO:0020011
PBANKA_0416900,GO:0016272
PBANKA_1033200,GO:0006508
PBANKA_1415600,GO:0006270
PBANKA_1353400,GO:0030246
PBANKA_0707000,GO:0005737
PBANKA_1109200,GO:0006421
PBANKA_1362900,GO:0015966
PBANKA_0927300,GO:0070258
PBANKA_1415700,GO:0003700
PBANKA_1350700,GO:0005524
PBANKA_0606500,GO:0006412
PBANKA_1136000,GO:0005622
PBANKA_1333600,GO:0005743
PBANKA_0940300,GO:0005524
PBANKA_0717500,GO:0000398
PBANKA_0806500,GO:0008152
PBANKA_1003800,GO:0005524
PBANKA_1130200,GO:0016021
PBANKA_1239400,GO:0005840
PBANKA_1336900,GO:0005634
PBANKA_0819500,GO:0005737
PBANKA_1403400,GO:0003677
PBANKA_1233200,GO:0019901
PBANKA_0716000,GO:0005694
PBANKA_0804300,GO:0030983
PBANKA_1023400,GO:0050660
PBANKA_1304200,GO:0004655
PBANKA_0401600,GO:0005524
PBANKA_1138300,GO:0016020
PBANKA_1113200,GO:0005744
PBANKA_0942900,GO:0006432
PBANKA_1439200,GO:0043186
PBANKA_1120200,GO:0042823
PBANKA_1456000,GO:0008318
PBANKA_1338400,GO:0015992
PBANKA_0832000,GO:0005783
PBANKA_1215600,GO:0006412
PBANKA_0813000,GO:0005737
PBANKA_1233200,GO:0007113
PBANKA_1003100,GO:0005681
PBANKA_0912100,GO:0004672
PBANKA_API00350,GO:0006412
PBANKA_1209800,GO:0051603
PBANKA_1009800,GO:0005743
PBANKA_1414500,GO:0004672
PBANKA_1107100,GO:0044311
PBANKA_API00340,GO:0019843
PBANKA_0205600,GO:0006281
PBANKA_1221000,GO:0005634
PBANKA_1101800,GO:0008270
PBANKA_0401900,GO:0005666
PBANKA_0518000,GO:0003735
PBANKA_1410000,GO:0030163
PBANKA_0913700,GO:0006888
PBANKA_1241800,GO:0042555
PBANKA_1010200,GO:0004177
PBANKA_0303900,GO:0005886
PBANKA_0406300,GO:0006260
PBANKA_1007000,GO:0006457
PBANKA_0414300,GO:0007067
PBANKA_0919900,GO:0003872
PBANKA_1008800,GO:0004347
PBANKA_1011900,GO:0042254
PBANKA_1028700,GO:0006511
PBANKA_API00180,GO:0006412
PBANKA_1352000,GO:0006414
PBANKA_1308900,GO:0006418
PBANKA_0516200,GO:0006506
PBANKA_1200800,GO:0003676
PBANKA_0208300,GO:0005886
PBANKA_0303600,GO:0000502
PBANKA_0914400,GO:0005524
PBANKA_1103300,GO:0016459
PBANKA_1037500,GO:0009190
PBANKA_1401300,GO:0006412
PBANKA_1134100,GO:0005832
PBANKA_0940100,GO:0004672
PBANKA_0108500,GO:0005622
PBANKA_1404100,GO:0006508
PBANKA_1121100,GO:0009451
PBANKA_0902200,GO:0016192
PBANKA_0814900,GO:0005524
PBANKA_1441400,GO:0006275
PBANKA_0520000,GO:0006096
PBANKA_1313100,GO:0004518
PBANKA_1022800,GO:0006426
PBANKA_1329700,GO:0030234
PBANKA_API00410,GO:0005840
PBANKA_1358000,GO:0005739
PBANKA_1439200,GO:0005737
PBANKA_1460500,GO:0006468
PBANKA_0306900,GO:0015450
PBANKA_1203300,GO:0020011
PBANKA_1223900,GO:0008138
PBANKA_1037800,GO:0005515
PBANKA_1237900,GO:0003824
PBANKA_1407400,GO:0050072
PBANKA_0939500,GO:0008094
PBANKA_1340300,GO:0000287
PBANKA_0405200,GO:0005832
PBANKA_0706200,GO:0005783
PBANKA_1416700,GO:0020011
PBANKA_1004000,GO:0004416
PBANKA_1429400,GO:0007017
PBANKA_1300500,GO:0043234
PBANKA_0102900,GO:0003700
PBANKA_1360500,GO:0009058
PBANKA_0503600,GO:0003735
PBANKA_0937800,GO:0006364
PBANKA_0108800,GO:0003677
PBANKA_0717300,GO:0004672
PBANKA_1230000,GO:0016746
PBANKA_0306400,GO:0016114
PBANKA_0602700,GO:0006334
PBANKA_1351800,GO:0042176
PBANKA_1351500,GO:0004672
PBANKA_1233900,GO:0005840
PBANKA_0605300,GO:0006446
PBANKA_1110000,GO:0005737
PBANKA_1127700,GO:0019358
PBANKA_1443800,GO:0016021
PBANKA_1114600,GO:0005681
PBANKA_1307500,GO:0000922
PBANKA_1025300,GO:0019933
PBANKA_0413800,GO:0016337
PBANKA_1019400,GO:0030529
PBANKA_0501300,GO:0008408
PBANKA_1443800,GO:0042626
PBANKA_0938600,GO:0004672
PBANKA_1231700,GO:0003735
PBANKA_0812000,GO:0006269
PBANKA_1307800,GO:0006457
PBANKA_1428500,GO:0016746
PBANKA_1446800,GO:0005737
PBANKA_1329300,GO:0005840
PBANKA_1129300,GO:0042273
PBANKA_1341500,GO:0003676
PBANKA_MIT01100,GO:0019646
PBANKA_1422700,GO:0006801
PBANKA_1218400,GO:0030134
PBANKA_0205600,GO:0004518
PBANKA_1014600,GO:0005634
PBANKA_1139300,GO:0003735
PBANKA_1122900,GO:0001678
PBANKA_1351900,GO:0005622
PBANKA_1222300,GO:0006890
PBANKA_1025900,GO:0006430
PBANKA_0209900,GO:0006863
PBANKA_1117500,GO:0005840
PBANKA_0710900,GO:0000398
PBANKA_1413600,GO:0005524
PBANKA_0415500,GO:0030126
PBANKA_0702100,GO:0008517
PBANKA_0938600,GO:0005956
PBANKA_0305000,GO:0008234
PBANKA_1112300,GO:0005525
PBANKA_1231500,GO:0016579
PBANKA_0805900,GO:0007018
PBANKA_0835800,GO:0017069
PBANKA_1009500,GO:0051536
PBANKA_1423100,GO:0046872
PBANKA_1311100,GO:0005622
PBANKA_0712200,GO:0005886
PBANKA_1402000,GO:0006812
PBANKA_0214800,GO:0006457
PBANKA_0604700,GO:0048471
PBANKA_1128100,GO:0035891
PBANKA_1446300,GO:0008026
PBANKA_0922300,GO:0005524
PBANKA_1130500,GO:0019773
PBANKA_1208200,GO:0005871
PBANKA_0311400,GO:0005524
PBANKA_0942800,GO:0016192
PBANKA_1227600,GO:0004016
PBANKA_1329500,GO:0005634
PBANKA_1206600,GO:0005737
PBANKA_1114700,GO:0006508
PBANKA_0308500,GO:0004672
PBANKA_0811000,GO:0000398
PBANKA_1405800,GO:0030687
PBANKA_1301200,GO:0016592
PBANKA_1232100,GO:0048024
PBANKA_1238600,GO:0016020
PBANKA_0410600,GO:0003735
PBANKA_0518000,GO:0005840
PBANKA_1456200,GO:0015031
PBANKA_1209400,GO:0070258
PBANKA_0614300,GO:0031071
PBANKA_1020900,GO:0005789
PBANKA_0108700,GO:0006397
PBANKA_0720600,GO:0016192
PBANKA_0311700,GO:1990225
PBANKA_0608300,GO:0042626
PBANKA_1403400,GO:0003899
PBANKA_1358900,GO:0005869
PBANKA_1217600,GO:0003677
PBANKA_0705400,GO:0005739
PBANKA_1437500,GO:0005634
PBANKA_1334200,GO:0030686
PBANKA_1410900,GO:0006413
PBANKA_1435100,GO:0004750
PBANKA_0937200,GO:0003676
PBANKA_0714900,GO:0016668
PBANKA_1304700,GO:0055085
PBANKA_1320500,GO:0009678
PBANKA_0808200,GO:0019773
PBANKA_0919500,GO:0016255
PBANKA_1464900,GO:0020008
PBANKA_0925500,GO:0005524
PBANKA_1449000,GO:0006508
PBANKA_0809800,GO:0008168
PBANKA_0209500,GO:0005524
PBANKA_1102000,GO:0005743
PBANKA_1458300,GO:0005871
PBANKA_1349200,GO:0046789
PBANKA_1039500,GO:0005634
PBANKA_1138400,GO:0005730
PBANKA_1210400,GO:0008270
PBANKA_0823900,GO:0046983
PBANKA_0522700,GO:0005200
PBANKA_0928500,GO:0008270
PBANKA_0303700,GO:0003697
PBANKA_1031300,GO:0006508
PBANKA_1130200,GO:0005801
PBANKA_1335600,GO:0006508
PBANKA_1348900,GO:0001671
PBANKA_0414400,GO:0009986
PBANKA_0622400,GO:0005524
PBANKA_1315300,GO:0044312
PBANKA_1007600,GO:0044164
PBANKA_0523500,GO:0015031
PBANKA_0717600,GO:0005524
PBANKA_1339700,GO:0003677
PBANKA_1460400,GO:0006457
PBANKA_0819300,GO:0003743
PBANKA_0835200,GO:0003700
PBANKA_1440000,GO:0005524
PBANKA_0813000,GO:0020009
PBANKA_0941300,GO:0005737
PBANKA_0314500,GO:0005840
PBANKA_0306900,GO:0006605
PBANKA_0926200,GO:0016255
PBANKA_1037000,GO:0005801
PBANKA_0835800,GO:0000398
PBANKA_0714200,GO:0005524
PBANKA_0507100,GO:0005739
PBANKA_0714100,GO:0005622
PBANKA_1039800,GO:0003723
PBANKA_1013700,GO:0005622
PBANKA_1328900,GO:0016020
PBANKA_0506000,GO:0020036
PBANKA_1018600,GO:0005840
PBANKA_1103100,GO:0005622
PBANKA_1112300,GO:0003924
PBANKA_1014800,GO:0006260
PBANKA_0722000,GO:0048015
PBANKA_1449800,GO:0009678
PBANKA_1111400,GO:0006021
PBANKA_1410300,GO:0020020
PBANKA_1204400,GO:0005634
PBANKA_0205600,GO:0005634
PBANKA_1211900,GO:0035556
PBANKA_0917500,GO:0000070
PBANKA_1135700,GO:0003723
PBANKA_1301400,GO:0004298
PBANKA_1461800,GO:0016787
PBANKA_0408700,GO:0005801
PBANKA_1364900,GO:0005634
PBANKA_0714900,GO:0045454
PBANKA_1419900,GO:0071976
PBANKA_0918600,GO:0046488
PBANKA_1431900,GO:0005975
PBANKA_1104000,GO:0005634
PBANKA_1203800,GO:0046872
PBANKA_1309200,GO:0004672
PBANKA_0903600,GO:0003924
PBANKA_0907200,GO:0008270
PBANKA_0939900,GO:0005732
PBANKA_0802500,GO:0003824
PBANKA_0831900,GO:0006364
PBANKA_0205400,GO:0005839
PBANKA_1226500,GO:0051603
PBANKA_1131000,GO:0033179
PBANKA_1463400,GO:0015031
PBANKA_1437300,GO:0005524
PBANKA_1319100,GO:0016021
PBANKA_0825600,GO:0005634
PBANKA_1344100,GO:0005524
PBANKA_0918000,GO:0042254
PBANKA_0831000,GO:0009405
PBANKA_1226500,GO:0004298
PBANKA_0621800,GO:0006744
PBANKA_0522700,GO:0003924
PBANKA_0708800,GO:0003735
PBANKA_1131600,GO:0003678
PBANKA_1332400,GO:0005634
PBANKA_1023400,GO:0045454
PBANKA_1137200,GO:0008270
PBANKA_0104100,GO:0006468
PBANKA_1009300,GO:0006886
PBANKA_1401700,GO:0016192
PBANKA_0615800,GO:0006468
PBANKA_0702200,GO:0044237
PBANKA_1202200,GO:0003924
PBANKA_0830400,GO:0020039
PBANKA_1327061,GO:0070985
PBANKA_1210200,GO:0003700
PBANKA_0208900,GO:0016021
PBANKA_0833400,GO:0019843
PBANKA_0916100,GO:0005634
PBANKA_0940900,GO:0016887
PBANKA_1463500,GO:0005851
PBANKA_0507300,GO:0007018
PBANKA_0903000,GO:0005730
PBANKA_1004700,GO:0008152
PBANKA_0910200,GO:0004722
PBANKA_0933700,GO:0005524
PBANKA_1344700,GO:0020011
PBANKA_1307600,GO:0005524
PBANKA_1034700,GO:0042274
PBANKA_0918800,GO:0006364
PBANKA_0929900,GO:0051082
PBANKA_1130400,GO:0019773
PBANKA_1414600,GO:0008440
PBANKA_0417500,GO:0003735
PBANKA_1120300,GO:0003723
PBANKA_0709700,GO:0005524
PBANKA_0940600,GO:0003676
PBANKA_1347500,GO:0004004
PBANKA_1426700,GO:0009396
PBANKA_1205400,GO:0007165
PBANKA_1421100,GO:0006357
PBANKA_1027400,GO:0003723
PBANKA_1301300,GO:0000932
PBANKA_1242800,GO:0005737
PBANKA_0413300,GO:0003735
PBANKA_1464500,GO:0005524
PBANKA_1459200,GO:0005739
PBANKA_1127300,GO:0043967
PBANKA_1355800,GO:0006351
PBANKA_1103800,GO:0005524
PBANKA_1451400,GO:0004671
PBANKA_1414200,GO:0016429
PBANKA_1343300,GO:0005839
PBANKA_1328300,GO:0016020
PBANKA_1207600,GO:0008152
PBANKA_0821400,GO:0005622
PBANKA_0401300,GO:0043231
PBANKA_1031100,GO:0008408
PBANKA_1423300,GO:0003723
PBANKA_1245600,GO:0003735
PBANKA_1028700,GO:0005737
PBANKA_0932900,GO:0042803
PBANKA_1354100,GO:0006886
PBANKA_1022300,GO:0016779
PBANKA_1347900,GO:0008641
PBANKA_0915600,GO:0048471
PBANKA_0904700,GO:0003735
PBANKA_0617000,GO:0016020
PBANKA_0823400,GO:0005829
PBANKA_1454500,GO:0006378
PBANKA_1358000,GO:0005737
PBANKA_0901400,GO:0046933
PBANKA_0511500,GO:0005665
PBANKA_0704100,GO:0034450
PBANKA_1218800,GO:0016887
PBANKA_0520400,GO:0003924
PBANKA_1207500,GO:0032039
PBANKA_0805700,GO:0051082
PBANKA_0911500,GO:0044311
PBANKA_0506500,GO:0005886
PBANKA_0505000,GO:0008152
PBANKA_1450100,GO:0003676
PBANKA_1218400,GO:0016021
PBANKA_0942200,GO:0006351
PBANKA_0100900,GO:0005524
PBANKA_1035600,GO:0005524
PBANKA_0834400,GO:0003824
PBANKA_1427800,GO:0008233
PBANKA_1227400,GO:0005737
PBANKA_1031100,GO:0005524
PBANKA_1460900,GO:0006388
PBANKA_1420900,GO:0008270
PBANKA_0802200,GO:0005524
PBANKA_0513600,GO:0019239
PBANKA_0206500,GO:0005525
PBANKA_1021900,GO:0005666
PBANKA_0108300,GO:0016409
PBANKA_1104000,GO:0003723
PBANKA_1111800,GO:0006750
PBANKA_1318900,GO:0008152
PBANKA_0703200,GO:0003735
PBANKA_0913700,GO:0030126
PBANKA_0906400,GO:0003735
PBANKA_0109200,GO:0006357
PBANKA_0908700,GO:0005524
PBANKA_0826100,GO:0005737
PBANKA_1427200,GO:0006470
PBANKA_1340200,GO:0005732
PBANKA_1318200,GO:0051536
PBANKA_1241800,GO:0003677
PBANKA_API00180,GO:0015935
PBANKA_1450200,GO:0005737
PBANKA_1446900,GO:0005759
PBANKA_1363200,GO:0008641
PBANKA_1326500,GO:0005524
PBANKA_0930500,GO:0005524
PBANKA_1008200,GO:0004674
PBANKA_API00410,GO:0003735
PBANKA_1401200,GO:0003676
PBANKA_0707100,GO:0070258
PBANKA_1231400,GO:0020003
PBANKA_1362900,GO:0005524
PBANKA_0811100,GO:0004004
PBANKA_1439400,GO:0005634
PBANKA_1421800,GO:0000275
PBANKA_0718300,GO:0006260
PBANKA_1446300,GO:0005524
PBANKA_0601000,GO:0003676
PBANKA_1311700,GO:0006810
PBANKA_1310800,GO:0003723
PBANKA_0206600,GO:0042254
PBANKA_0929300,GO:0005885
PBANKA_1327061,GO:0000079
PBANKA_1346500,GO:0005737
PBANKA_1303400,GO:0006355
PBANKA_1226600,GO:0051258
PBANKA_1410900,GO:0005739
PBANKA_0502200,GO:0005838
PBANKA_0601700,GO:0005634
PBANKA_1120400,GO:0070258
PBANKA_0831300,GO:0006457
PBANKA_1320700,GO:0005783
PBANKA_1331700,GO:0046872
PBANKA_0718400,GO:0016573
PBANKA_0107100,GO:0006511
PBANKA_0714200,GO:0020011
PBANKA_1024900,GO:0006270
PBANKA_1449000,GO:0004190
PBANKA_0825700,GO:0003677
PBANKA_0928800,GO:0046872
PBANKA_1431000,GO:0000413
PBANKA_0901100,GO:0004672
PBANKA_1458800,GO:0007018
PBANKA_1231800,GO:0003735
PBANKA_0710100,GO:0055114
PBANKA_1103100,GO:0030042
PBANKA_1461100,GO:0017070
PBANKA_1344400,GO:0032264
PBANKA_1021300,GO:0005840
PBANKA_0518100,GO:0005875
PBANKA_0310900,GO:0030430
PBANKA_1360300,GO:0005737
PBANKA_1121500,GO:0005743
PBANKA_0905900,GO:0005634
PBANKA_0932500,GO:0042800
PBANKA_1323600,GO:0006464
PBANKA_1237800,GO:0005524
PBANKA_0411100,GO:0005524
PBANKA_API00340,GO:0006412
PBANKA_1137000,GO:0020020
PBANKA_1002700,GO:0005524
PBANKA_1209800,GO:0005839
PBANKA_1128100,GO:0006629
PBANKA_0611400,GO:0015937
PBANKA_0523100,GO:0003676
PBANKA_1002400,GO:0006508
PBANKA_0833200,GO:0005737
PBANKA_0803500,GO:0015991
PBANKA_0514700,GO:0008173
PBANKA_1028400,GO:0005622
PBANKA_1224500,GO:0016021
PBANKA_0102500,GO:0004826
PBANKA_0104100,GO:0005524
PBANKA_1223300,GO:0006886
PBANKA_0715200,GO:0005852
PBANKA_0507000,GO:0005506
PBANKA_1220100,GO:0030677
PBANKA_0714300,GO:0070258
PBANKA_1314300,GO:0008168
PBANKA_1437400,GO:0017178
PBANKA_1400800,GO:0020005
PBANKA_0209100,GO:0030260
PBANKA_0314000,GO:0030122
PBANKA_1019300,GO:0003824
PBANKA_1316200,GO:0048193
PBANKA_0505700,GO:0005524
PBANKA_0514100,GO:0008026
PBANKA_0933000,GO:0006468
PBANKA_0915700,GO:0006412
PBANKA_1222600,GO:0030117
PBANKA_0403500,GO:0005622
PBANKA_1420200,GO:0003735
PBANKA_0833400,GO:0005840
PBANKA_0905700,GO:0042797
PBANKA_1006500,GO:0003677
PBANKA_0304600,GO:0005198
PBANKA_1448900,GO:0006260
PBANKA_0520200,GO:0005743
PBANKA_1142300,GO:0020008
PBANKA_0105500,GO:0045454
PBANKA_1231400,GO:0003676
PBANKA_0522400,GO:0016491
PBANKA_1340100,GO:0055114
PBANKA_0833000,GO:0030036
PBANKA_0937700,GO:0005840
PBANKA_0709700,GO:0004672
PBANKA_1303300,GO:0055114
PBANKA_0209300,GO:0005200
PBANKA_1211400,GO:0007165
PBANKA_0622500,GO:0004518
PBANKA_0416000,GO:0020008
PBANKA_0313800,GO:0005524
PBANKA_0403500,GO:0020011
PBANKA_1114900,GO:0043656
PBANKA_1236300,GO:0008026
PBANKA_0809300,GO:0005506
PBANKA_1443200,GO:0003723
PBANKA_0401100,GO:0005737
PBANKA_0602000,GO:0005664
PBANKA_1234800,GO:0019843
PBANKA_1449600,GO:0097255
PBANKA_0719300,GO:0055114
PBANKA_1221000,GO:0000715
PBANKA_1218800,GO:0016020
PBANKA_0717500,GO:0005846
PBANKA_1443000,GO:0004672
PBANKA_1134200,GO:0055114
PBANKA_1126600,GO:0004540
PBANKA_1127300,GO:0035267
PBANKA_1228100,GO:0003700
PBANKA_1134000,GO:0032040
PBANKA_0511500,GO:0006351
PBANKA_0931400,GO:0006487
PBANKA_0901600,GO:0018343
PBANKA_MIT01100,GO:0016020
PBANKA_0614500,GO:0005852
PBANKA_0822300,GO:0005506
PBANKA_1110700,GO:0005783
PBANKA_1417800,GO:0004809
PBANKA_1314000,GO:0055114
PBANKA_0805900,GO:0008017
PBANKA_0616700,GO:0005524
PBANKA_1422100,GO:0016021
PBANKA_0308500,GO:0006468
PBANKA_0940800,GO:0003735
PBANKA_1450300,GO:0015986
PBANKA_0412100,GO:0005634
PBANKA_0307300,GO:0003735
PBANKA_1425100,GO:0005634
PBANKA_1008500,GO:0044053
PBANKA_1315400,GO:0008597
PBANKA_1001800,GO:0006355
PBANKA_1144100,GO:0016887
PBANKA_1458800,GO:0005871
PBANKA_1218000,GO:0003824
PBANKA_1456400,GO:0016020
PBANKA_0716000,GO:0003682
PBANKA_1361600,GO:0000166
PBANKA_0213100,GO:0045900
PBANKA_1336100,GO:0004151
PBANKA_1438800,GO:0005622
PBANKA_0824900,GO:0006629
PBANKA_1315600,GO:0042254
PBANKA_0605700,GO:0005634
PBANKA_0621700,GO:0009966
PBANKA_1332200,GO:0006413
PBANKA_1403400,GO:0006351
PBANKA_1115500,GO:0016791
PBANKA_API00340,GO:0005840
PBANKA_1302400,GO:0006379
PBANKA_0523200,GO:0019236
PBANKA_0509300,GO:0005975
PBANKA_1213100,GO:0016020
PBANKA_1205900,GO:0006355
PBANKA_1024100,GO:0030686
PBANKA_1242000,GO:0036459
PBANKA_1233100,GO:0004298
