ID,GO
PF3D7_0920500,GO:0007264
PF3D7_1200610,GO:0006417
PF3D7_1000200,GO:0020033
PF3D7_1473700,GO:0006606
PF3D7_0218300,GO:0006396
PF3D7_1453800,GO:0051156
PF3D7_0815000,GO:0005634
PF3D7_1227900,GO:0009451
PF3D7_1223300,GO:0005524
PF3D7_0607000,GO:0006413
PF3D7_0324400,GO:0020035
PF3D7_0732200,GO:0020035
PF3D7_1313500,GO:0016042
PF3D7_0613400,GO:0005622
PF3D7_1033100,GO:0004586
PF3D7_1458500,GO:0005516
PF3D7_1041300,GO:0050839
PF3D7_1468600,GO:0016021
PF3D7_1325100,GO:0009165
PF3D7_0621100,GO:0005737
PF3D7_1246200,GO:0007010
PF3D7_1146300,GO:0016020
PF3D7_1118600,GO:0006355
PF3D7_1403600,GO:0005783
PF3D7_1148700,GO:0016020
PF3D7_0908000,GO:0003676
PF3D7_0808800,GO:0020033
PF3D7_0819500,GO:0016021
PF3D7_0213400,GO:0004708
PF3D7_1116800,GO:0006986
PF3D7_0417800,GO:0004672
PF3D7_1312600,GO:0005947
PF3D7_1434400,GO:0016020
PF3D7_1367400,GO:0016020
PF3D7_1345200,GO:0005739
PF3D7_1132400,GO:0020011
PF3D7_1135600,GO:0005634
PF3D7_0223100,GO:0020002
PF3D7_1039600,GO:0020036
PF3D7_1239200,GO:0003677
PF3D7_0712800,GO:0020002
PF3D7_1417800,GO:0005634
PF3D7_1350700,GO:0020011
PF3D7_1250500,GO:0016192
PF3D7_1106000,GO:0005524
PF3D7_0907900,GO:0008198
PF3D7_1140300,GO:0005634
PF3D7_0522800,GO:0008380
PF3D7_0901100,GO:0020003
PF3D7_0723700,GO:0008270
PF3D7_1329100,GO:0016459
PF3D7_1123800,GO:0030915
PF3D7_1444300,GO:0008152
PF3D7_1004000,GO:0003735
PF3D7_1200400,GO:0020033
PF3D7_1465900,GO:0022627
PF3D7_0101800,GO:0020036
PF3D7_0423600,GO:0005737
PF3D7_1463700,GO:0019901
PF3D7_0715300,GO:0005516
PF3D7_0708100,GO:0005666
PF3D7_1359800,GO:0006471
PF3D7_0829500,GO:0016459
PF3D7_1312400,GO:0005739
PF3D7_1466700,GO:0030687
PF3D7_1110500,GO:0008565
PF3D7_0520900,GO:0004013
PF3D7_0801300,GO:0034494
PF3D7_1130100,GO:0003735
PF3D7_0620200,GO:0000166
PF3D7_0933900,GO:0003723
PF3D7_1373000,GO:0020003
PF3D7_1305600,GO:0006508
PF3D7_1200600,GO:0004872
PF3D7_0606900,GO:0005829
PF3D7_1332800,GO:0043022
PF3D7_0421300,GO:0016337
PF3D7_1229100,GO:0042626
PF3D7_0820000,GO:0008026
PF3D7_1300200,GO:0020003
PF3D7_1000100,GO:0020035
PF3D7_1464900,GO:0005524
PF3D7_1130400,GO:0006508
PF3D7_1208000,GO:0003735
PF3D7_1203000,GO:0005634
PF3D7_0313400,GO:0005524
PF3D7_1200400,GO:0000166
PF3D7_1007300,GO:0006512
PF3D7_0103800,GO:0005869
PF3D7_0726700,GO:0020011
PF3D7_0827100,GO:0006413
PF3D7_0527000,GO:0003677
PF3D7_0324800,GO:0020013
PF3D7_0726200,GO:0020011
PF3D7_1129400,GO:0003723
PF3D7_0629600,GO:0006397
PF3D7_1122600,GO:0005198
PF3D7_0409100,GO:0005681
PF3D7_1326800,GO:0006886
PF3D7_1200600,GO:0020013
PF3D7_1026600,GO:0006817
PF3D7_1238700,GO:0051260
PF3D7_1136900,GO:0020026
PF3D7_0631800,GO:0020033
PF3D7_0718400,GO:0003735
PF3D7_0506000,GO:0005737
PF3D7_1405900,GO:0003723
PF3D7_0624900,GO:0005737
PF3D7_0930700,GO:0016021
PF3D7_1031400,GO:0016020
PF3D7_1403800,GO:0005525
PF3D7_0617700,GO:0020033
PF3D7_1214300,GO:0004663
PF3D7_0110100,GO:0003746
PF3D7_1022300,GO:0005886
PF3D7_1041200,GO:0020035
PF3D7_1366800,GO:0006659
PF3D7_0910600,GO:0031201
PF3D7_0927200,GO:0003723
PF3D7_0100600,GO:0020033
PF3D7_1456700,GO:0006606
PF3D7_1017800,GO:0016020
PF3D7_1020900,GO:0006886
PF3D7_1254200,GO:0020002
PF3D7_0624000,GO:0004396
PF3D7_1446100,GO:0005737
PF3D7_0827100,GO:0003743
PF3D7_1318400,GO:0007076
PF3D7_0727100,GO:0007155
PF3D7_0904500,GO:0051082
PF3D7_0929400,GO:0020008
PF3D7_1448400,GO:0016887
PF3D7_1478500,GO:0020011
PF3D7_1357000,GO:0005737
PF3D7_0107000,GO:0005509
PF3D7_1333200,GO:0004842
PF3D7_1428500,GO:0006415
PF3D7_1402700,GO:0006396
PF3D7_1104100,GO:0006886
PF3D7_0615800,GO:0000139
PF3D7_1004900,GO:0005737
PF3D7_0812400,GO:0044613
PF3D7_0831800,GO:0042167
PF3D7_0901400,GO:0020036
PF3D7_1478700,GO:0000166
PF3D7_1332100,GO:0003677
PF3D7_1100800,GO:0042000
PF3D7_1352100,GO:0005524
PF3D7_1312700,GO:0005201
PF3D7_1347500,GO:0005634
PF3D7_1451800,GO:0005794
PF3D7_0102300,GO:0016740
PF3D7_1469700,GO:0030528
PF3D7_0619200,GO:0006412
PF3D7_1361000,GO:0008168
PF3D7_0728600,GO:0008270
PF3D7_1036900,GO:0005737
PF3D7_0203700,GO:0042273
PF3D7_1301100,GO:0005524
PF3D7_1119300,GO:0005681
PF3D7_0114500,GO:0020011
PF3D7_1122000,GO:0008380
PF3D7_1363500,GO:0006350
PF3D7_1009300,GO:0005737
PF3D7_0110400,GO:0003677
PF3D7_0107800,GO:0004518
PF3D7_1434300,GO:0005515
PF3D7_1414000,GO:0006511
PF3D7_1206300,GO:0003774
PF3D7_0319400,GO:0007018
PF3D7_0709900,GO:0005737
PF3D7_0508900,GO:0005524
PF3D7_0900100,GO:0009405
PF3D7_0923500,GO:0007049
PF3D7_1441700,GO:0005739
PF3D7_1134800,GO:0006888
PF3D7_0518000,GO:0005634
PF3D7_1132800,GO:0008519
PF3D7_1120500,GO:0016779
PF3D7_0603300,GO:0005743
PF3D7_1115900,GO:0018345
PF3D7_0609100,GO:0030001
PF3D7_1040100,GO:0016020
PF3D7_0807900,GO:0005524
PF3D7_1117700,GO:0051726
PF3D7_1246300,GO:0008565
PF3D7_1236500,GO:0009073
PF3D7_0916300,GO:0016021
PF3D7_0829000,GO:0006413
PF3D7_0203300,GO:0004520
PF3D7_0503600,GO:0005515
PF3D7_1422400,GO:0007169
PF3D7_0412900,GO:0020033
PF3D7_1436100,GO:0020011
PF3D7_1336200,GO:0005737
PF3D7_1025500,GO:0007018
PF3D7_1302100,GO:0017124
PF3D7_1209000,GO:0005737
PF3D7_0600200,GO:0016021
PF3D7_1219600,GO:0005524
PF3D7_0509000,GO:0005215
PF3D7_1479000,GO:0004467
PF3D7_0102500,GO:0030260
PF3D7_0710400,GO:0005634
PF3D7_1408800,GO:0005882
PF3D7_1041300,GO:0016021
PF3D7_0614200,GO:0005634
PF3D7_1342000,GO:0005840
PF3D7_1010800,GO:0005840
PF3D7_0223100,GO:0020036
PF3D7_0904100,GO:0016192
PF3D7_1008400,GO:0004175
PF3D7_0609100,GO:0016021
PF3D7_1449700,GO:0003676
PF3D7_0709500,GO:0006260
PF3D7_1104300,GO:0000166
PF3D7_0219500,GO:0000154
PF3D7_1402000,GO:0005737
PF3D7_0425800,GO:0050839
PF3D7_1112300,GO:0008026
PF3D7_0409700,GO:0016149
PF3D7_0926800,GO:0005576
PF3D7_1016000,GO:0005524
PF3D7_0718000,GO:0005858
PF3D7_0922700,GO:0005681
PF3D7_0518300,GO:0005839
PF3D7_0818900,GO:0005737
PF3D7_1452400,GO:0005634
PF3D7_1021500,GO:0003676
PF3D7_0411400,GO:0016070
PF3D7_1326600,GO:0016020
PF3D7_1459400,GO:0042612
PF3D7_1400900,GO:0016469
PF3D7_1321800,GO:0016192
PF3D7_0724400,GO:0051082
PF3D7_1121100,GO:0020011
PF3D7_1139500,GO:0005524
PF3D7_1100100,GO:0046789
PF3D7_0317500,GO:0008017
PF3D7_0413900,GO:0008270
PF3D7_0629600,GO:0003723
PF3D7_0606100,GO:0003723
PF3D7_0710200,GO:0016459
PF3D7_1474700,GO:0006468
PF3D7_1145100,GO:0006890
PF3D7_1408100,GO:0020020
PF3D7_1457500,GO:0006886
PF3D7_1231100,GO:0020020
PF3D7_1356400,GO:0000159
PF3D7_1403600,GO:0016209
PF3D7_1004200,GO:0006810
PF3D7_1110700,GO:0005737
PF3D7_0215800,GO:0000808
PF3D7_1406300,GO:0005829
PF3D7_1333200,GO:0008641
PF3D7_1223300,GO:0020011
PF3D7_1126100,GO:0005737
PF3D7_1308900,GO:0050072
PF3D7_0114900,GO:0016021
PF3D7_0934800,GO:0005524
PF3D7_1011200,GO:0005794
PF3D7_0821100,GO:0005524
PF3D7_1459900,GO:0016779
PF3D7_0402300,GO:0016337
PF3D7_0628800,GO:0020011
PF3D7_1428800,GO:0016020
PF3D7_0907300,GO:0016272
PF3D7_0722500,GO:0000398
PF3D7_1110600,GO:0006412
PF3D7_1460000,GO:0006546
PF3D7_1411700,GO:0005737
PF3D7_1246700,GO:0005525
PF3D7_0932800,GO:0008565
PF3D7_1118700,GO:0005524
PF3D7_1465900,GO:0006412
PF3D7_0113400,GO:0008026
PF3D7_0207700,GO:0008234
PF3D7_1243600,GO:0003743
PF3D7_0521500,GO:0009982
PF3D7_0802200,GO:0005829
PF3D7_1448400,GO:0030433
PF3D7_0913200,GO:0003746
PF3D7_0605000,GO:0022625
PF3D7_1247400,GO:0005634
PF3D7_1130700,GO:0005524
PF3D7_1023100,GO:0016887
PF3D7_1300700,GO:0020002
PF3D7_0526400,GO:0000166
PF3D7_1149300,GO:0004672
PF3D7_1253400,GO:0030506
PF3D7_0523900,GO:0007186
PF3D7_0900600,GO:0020002
PF3D7_1333200,GO:0010564
PF3D7_0818600,GO:0048469
PF3D7_0905500,GO:0016021
PF3D7_1422800,GO:0005884
PF3D7_1109400,GO:0030688
PF3D7_1036700,GO:0020011
PF3D7_1419900,GO:0003723
PF3D7_0518500,GO:0020011
PF3D7_1106500,GO:0006817
PF3D7_0419500,GO:0016020
PF3D7_1309200,GO:0004722
PF3D7_0935700,GO:0006412
PF3D7_1236000,GO:0016020
PF3D7_0311200,GO:0005524
PF3D7_1015900,GO:0004634
PF3D7_0211500,GO:0016020
PF3D7_0505200,GO:0034314
PF3D7_0315800,GO:0008270
PF3D7_0632000,GO:0020035
PF3D7_0704700,GO:0005737
PF3D7_1136900,GO:0020009
PF3D7_1473700,GO:0005637
PF3D7_0917500,GO:0006457
PF3D7_1107400,GO:0006281
PF3D7_0823200,GO:0003723
PF3D7_0828200,GO:0006412
PF3D7_1411400,GO:0003887
PF3D7_1419500,GO:0000166
PF3D7_1425900,GO:0006260
PF3D7_1458000,GO:0006508
PF3D7_0706000,GO:0006886
PF3D7_0724100,GO:0016459
PF3D7_1338900,GO:0004672
PF3D7_1254400,GO:0020033
PF3D7_1231300,GO:0005622
PF3D7_1210900,GO:0016020
PF3D7_0313400,GO:0007242
PF3D7_1150300,GO:0020003
PF3D7_1112100,GO:0004674
PF3D7_1023100,GO:0030286
PF3D7_0320000,GO:0004865
PF3D7_0905400,GO:0030260
PF3D7_0619300,GO:0005198
PF3D7_1316900,GO:0006974
PF3D7_1430900,GO:0016020
PF3D7_0515300,GO:0016023
PF3D7_0815200,GO:0008536
PF3D7_1217700,GO:0007155
PF3D7_0416200,GO:0008026
PF3D7_0914000,GO:0020011
PF3D7_1323600,GO:0008026
PF3D7_1126000,GO:0006435
PF3D7_1254800,GO:0020035
PF3D7_0322700,GO:0016020
PF3D7_1369400,GO:0016020
PF3D7_1037500,GO:0005875
PF3D7_0307900,GO:0005737
PF3D7_0614500,GO:0005840
PF3D7_0911100,GO:0003924
PF3D7_1103900,GO:0006118
PF3D7_0419500,GO:0016021
PF3D7_0815900,GO:0048037
PF3D7_1033400,GO:0050308
PF3D7_0520100,GO:0006470
PF3D7_0710200,GO:0005524
PF3D7_0420200,GO:0020011
PF3D7_0422400,GO:0003735
PF3D7_1107700,GO:0005654
PF3D7_1235000,GO:0097255
PF3D7_0500400,GO:0020033
PF3D7_1103600,GO:0005524
PF3D7_1414700,GO:0036459
PF3D7_0530200,GO:0031353
mal_mito_2,GO:0009060
PF3D7_0715900,GO:0005385
PF3D7_1468400,GO:0008270
PF3D7_1443500,GO:0003676
PF3D7_0829300,GO:0005732
PF3D7_1228600,GO:0016020
PF3D7_0505700,GO:0005524
PF3D7_0630800,GO:0005516
PF3D7_0710800,GO:0016021
PF3D7_1439400,GO:0005750
PF3D7_0219200,GO:0003735
PF3D7_1148000,GO:0005524
PF3D7_1360700,GO:0019789
PF3D7_0312800,GO:0003735
PF3D7_0714300,GO:0016409
PF3D7_1025100,GO:0006041
PF3D7_1439100,GO:0003676
PF3D7_0509600,GO:0005737
PF3D7_0500900,GO:0005524
PF3D7_1014600,GO:0003700
PF3D7_0800100,GO:0004872
PF3D7_0521000,GO:0005622
PF3D7_1129500,GO:0006284
PF3D7_1036300,GO:0009405
PF3D7_1461300,GO:0005840
PF3D7_0401200,GO:0020003
PF3D7_0303000,GO:0006888
PF3D7_1467400,GO:0003735
PF3D7_1368300,GO:0006310
PF3D7_1227100,GO:0005739
PF3D7_0106600,GO:0006412
PF3D7_0314000,GO:0051131
PF3D7_1031700,GO:0006470
PF3D7_1207500,GO:0003723
PF3D7_1114700,GO:0005634
PF3D7_0700500,GO:0020033
PF3D7_0704800,GO:0003824
PF3D7_0114800,GO:0000166
PF3D7_1019900,GO:0016020
PF3D7_1405400,GO:0009987
PF3D7_1213400,GO:0005737
PF3D7_1225200,GO:0006355
PF3D7_0911800,GO:0009405
PF3D7_1144800,GO:0016779
PF3D7_0623400,GO:0020014
PF3D7_0422000,GO:0016491
PF3D7_1252900,GO:0006512
PF3D7_1473900,GO:0005622
PF3D7_1304100,GO:0003910
PF3D7_0529100,GO:0020011
PF3D7_0825300,GO:0065002
PF3D7_1465500,GO:0015269
PF3D7_1223400,GO:0004012
PF3D7_1128700,GO:0003923
PF3D7_1314200,GO:0003721
PF3D7_0519200,GO:0016020
PF3D7_0800300,GO:0009405
PF3D7_1247500,GO:0005524
PF3D7_0414000,GO:0051276
PF3D7_0814900,GO:0004784
PF3D7_1404800,GO:0043657
PF3D7_1324700,GO:0016192
PF3D7_1006200,GO:0003677
PF3D7_1120200,GO:0005737
PF3D7_0113900,GO:0030430
PF3D7_0917600,GO:0003676
PF3D7_0307800,GO:0006810
PF3D7_1443900,GO:0042623
PF3D7_1462900,GO:0016020
PF3D7_1142300,GO:0009405
PF3D7_0317600,GO:0005622
PF3D7_0517500,GO:0070569
PF3D7_1017000,GO:0003677
PF3D7_0906600,GO:0005634
PF3D7_0916500,GO:0010564
PF3D7_1339900,GO:0005887
PF3D7_1320800,GO:0006099
PF3D7_0907400,GO:0016887
PF3D7_0402600,GO:0020013
PF3D7_0613500,GO:0030117
PF3D7_0103600,GO:0005524
PF3D7_1341800,GO:0070258
PF3D7_1127900,GO:0030286
PF3D7_0109400,GO:0015631
PF3D7_0402100,GO:0016020
PF3D7_0802600,GO:0005524
PF3D7_1101200,GO:0020002
PF3D7_0618600,GO:0006508
PF3D7_1441500,GO:0005524
PF3D7_1360200,GO:0016020
PF3D7_1136000,GO:0005737
PF3D7_0933700,GO:0016020
PF3D7_1417800,GO:0005515
PF3D7_0825300,GO:0008270
PF3D7_1211800,GO:0016887
PF3D7_0814200,GO:0003677
PF3D7_1132100,GO:0005634
PF3D7_0515300,GO:0046854
PF3D7_0810500,GO:0008287
PF3D7_0405000,GO:0005524
PF3D7_0501300,GO:0015031
PF3D7_0810400,GO:0006810
PF3D7_1027100,GO:0005634
PF3D7_1342000,GO:0005622
PF3D7_1451900,GO:0042254
PF3D7_1338700,GO:0016020
PF3D7_0801900,GO:0005737
PF3D7_1431000,GO:0006412
PF3D7_0516600,GO:0005525
PF3D7_0832400,GO:0020013
PF3D7_1001100,GO:0006631
PF3D7_1000400,GO:0020003
PF3D7_0808000,GO:0020011
PF3D7_1237000,GO:0016925
PF3D7_1142500,GO:0005622
PF3D7_1228800,GO:0016020
PF3D7_0626100,GO:0008152
PF3D7_0911100,GO:0006412
PF3D7_1246500,GO:0008173
PF3D7_1238700,GO:0008076
PF3D7_1433100,GO:0016020
PF3D7_1306700,GO:0046872
PF3D7_0409300,GO:0004766
PF3D7_1034200,GO:0006412
PF3D7_1469600,GO:0046872
PF3D7_1365100,GO:0003735
PF3D7_1111100,GO:0005663
PF3D7_1019100,GO:0005737
PF3D7_0808600,GO:0016337
PF3D7_0716400,GO:0006367
PF3D7_1342100,GO:0006099
PF3D7_1137500,GO:0015935
PF3D7_1450100,GO:0005786
PF3D7_1040000,GO:0020013
PF3D7_1248000,GO:0000214
PF3D7_0812600,GO:0004842
PF3D7_0401500,GO:0016020
PF3D7_0936200,GO:0005737
PF3D7_1203200,GO:0005789
PF3D7_0407700,GO:0005634
PF3D7_0410000,GO:0044164
PF3D7_1413400,GO:0005622
PF3D7_1409600,GO:0006413
PF3D7_0405400,GO:0030623
PF3D7_0422300,GO:0005198
PF3D7_1446400,GO:0016020
PF3D7_0406100,GO:0005524
PF3D7_0831300,GO:0007155
PF3D7_1031300,GO:0000077
PF3D7_1423600,GO:0006468
PF3D7_1350200,GO:0005732
PF3D7_1329400,GO:0006196
PF3D7_0822800,GO:0005732
PF3D7_0927600,GO:0005634
PF3D7_0936800,GO:0020036
PF3D7_1145500,GO:0055085
PF3D7_0217300,GO:0030131
PF3D7_1307000,GO:0005737
PF3D7_1222300,GO:0006457
PF3D7_0115700,GO:0020030
PF3D7_0922600,GO:0006542
PF3D7_0918700,GO:0000166
PF3D7_1414300,GO:0006412
PF3D7_0113400,GO:0004386
PF3D7_1407100,GO:0008168
PF3D7_1342600,GO:0005886
PF3D7_1249500,GO:0010038
PF3D7_1234200,GO:0004386
PF3D7_0603000,GO:0005737
PF3D7_0823000,GO:0008270
PF3D7_1226900,GO:0016979
PF3D7_0415600,GO:0005739
PF3D7_0106300,GO:0046872
PF3D7_0613800,GO:0006355
PF3D7_1101700,GO:0016021
PF3D7_1204300,GO:0006413
PF3D7_0602400,GO:0020011
PF3D7_0425800,GO:0016021
PF3D7_1037300,GO:0005471
PF3D7_0527900,GO:0004004
PF3D7_1024500,GO:0005524
PF3D7_0624900,GO:0031514
PF3D7_1458800,GO:0005634
PF3D7_1417800,GO:0003678
PF3D7_0205500,GO:0003899
PF3D7_0222100,GO:0020036
PF3D7_1324000,GO:0006541
PF3D7_0405100,GO:0006886
PF3D7_0601000,GO:0020036
PF3D7_0702100,GO:0005634
PF3D7_0910700,GO:0005885
PF3D7_1334000,GO:0005737
PF3D7_0729600,GO:0005737
PF3D7_1225800,GO:0005737
PF3D7_0420700,GO:0009405
PF3D7_0905800,GO:0003677
PF3D7_1118300,GO:0046872
PF3D7_0200300,GO:0016020
PF3D7_1306300,GO:0008173
PF3D7_0903400,GO:0003676
PF3D7_1300300,GO:0020035
PF3D7_0511300,GO:0020005
PF3D7_1140100,GO:0015991
PF3D7_0802500,GO:0004437
PF3D7_1206600,GO:0006383
PF3D7_0720000,GO:0000178
PF3D7_0808700,GO:0050839
PF3D7_1031600,GO:0005581
PF3D7_1204200,GO:0008270
PF3D7_1427600,GO:0016021
PF3D7_0110100,GO:0005525
PF3D7_1210900,GO:0006486
PF3D7_1201100,GO:0030430
PF3D7_0708400,GO:0006457
PF3D7_1030600,GO:0000408
PF3D7_1221000,GO:0005634
PF3D7_0729200,GO:0016491
PF3D7_0215600,GO:0016020
PF3D7_0919500,GO:0055085
PF3D7_0323100,GO:0016021
PF3D7_0114100,GO:0042000
PF3D7_1018600,GO:0008033
PF3D7_0200200,GO:0020013
PF3D7_0522000,GO:0003899
PF3D7_0723500,GO:0007018
PF3D7_1303800,GO:0004674
PF3D7_1035000,GO:0001522
PF3D7_1015300,GO:0008235
PF3D7_0630900,GO:0032508
PF3D7_1340700,GO:0006913
PF3D7_1402900,GO:0016020
PF3D7_1333300,GO:0020011
PF3D7_1443000,GO:0004672
PF3D7_0521400,GO:0005634
PF3D7_1116200,GO:0000304
PF3D7_1461800,GO:0016020
PF3D7_1474700,GO:0005737
PF3D7_1421800,GO:0016874
PF3D7_1108700,GO:0051082
PF3D7_0731300,GO:0016740
PF3D7_0222300,GO:0016020
PF3D7_1150300,GO:0020013
PF3D7_1446200,GO:0030145
PF3D7_1120500,GO:0020011
PF3D7_1013500,GO:0006644
PF3D7_1350100,GO:0005737
PF3D7_0937000,GO:0005886
PF3D7_1461700,GO:0005737
PF3D7_0218200,GO:0020011
PF3D7_1363200,GO:0006974
PF3D7_1452300,GO:0016887
PF3D7_1142500,GO:0022625
PF3D7_1417200,GO:0030014
PF3D7_0519300,GO:0016021
PF3D7_1446200,GO:0006508
PF3D7_1205000,GO:0016020
PF3D7_1127000,GO:0004725
PF3D7_0504700,GO:0005813
PF3D7_0220300,GO:0020011
PF3D7_1422500,GO:0004842
PF3D7_1242400,GO:0031514
PF3D7_1459800,GO:0005886
PF3D7_0607700,GO:0006817
PF3D7_1307900,GO:0005737
PF3D7_0414100,GO:0005737
PF3D7_0425400,GO:0005737
PF3D7_0804400,GO:0006508
PF3D7_0711500,GO:0003682
PF3D7_API04100,GO:0003735
PF3D7_1230000,GO:0005097
PF3D7_0732400,GO:0020036
PF3D7_0317800,GO:0005838
PF3D7_0409400,GO:0009408
PF3D7_0425300,GO:0004823
PF3D7_1461200,GO:0019843
PF3D7_1318800,GO:0051082
PF3D7_1147500,GO:0042127
PF3D7_0209000,GO:0009405
PF3D7_0305700,GO:0004842
PF3D7_0406800,GO:0003723
PF3D7_1437100,GO:0005634
PF3D7_1127500,GO:0003756
PF3D7_1406000,GO:0006396
PF3D7_0705300,GO:0005664
PF3D7_1430100,GO:0019211
PF3D7_1219300,GO:0009405
PF3D7_0530500,GO:0004714
PF3D7_0907400,GO:0005737
PF3D7_1465600,GO:0005737
PF3D7_0516800,GO:0006355
PF3D7_1251500,GO:0005524
PF3D7_0409400,GO:0020011
PF3D7_0913600,GO:0016020
PF3D7_0512200,GO:0006750
PF3D7_1427500,GO:0030983
PF3D7_1344000,GO:0004047
PF3D7_1463300,GO:0003887
PF3D7_0622300,GO:0005773
PF3D7_1324500,GO:0003677
PF3D7_0528300,GO:0005634
PF3D7_1310200,GO:0020011
PF3D7_0621700,GO:0004672
PF3D7_1120000,GO:0005737
PF3D7_1000200,GO:0020013
PF3D7_1025300,GO:0016020
PF3D7_1010700,GO:0006493
PF3D7_1366600,GO:0005525
PF3D7_1239700,GO:0005739
PF3D7_1425600,GO:0005634
PF3D7_0901300,GO:0020036
PF3D7_1012500,GO:0071704
PF3D7_1344000,GO:0006546
PF3D7_1320700,GO:0005516
PF3D7_1107500,GO:0005737
PF3D7_0311100,GO:0006397
PF3D7_0712900,GO:0016021
PF3D7_0214000,GO:0006457
PF3D7_1211400,GO:0005634
PF3D7_0908300,GO:0005524
PF3D7_1013100,GO:0006364
PF3D7_0412900,GO:0016337
PF3D7_1430100,GO:0051721
PF3D7_0102100,GO:0020036
PF3D7_1132400,GO:0006810
PF3D7_0509500,GO:0006974
PF3D7_1350100,GO:0006430
PF3D7_1107000,GO:0000398
PF3D7_0212500,GO:0005737
PF3D7_1321400,GO:0008270
PF3D7_1229500,GO:0005832
PF3D7_0936000,GO:0020036
PF3D7_0607000,GO:0005525
PF3D7_0815900,GO:0006086
PF3D7_0424300,GO:0004872
PF3D7_0416100,GO:0070681
PF3D7_1212700,GO:0006413
PF3D7_1014700,GO:0016020
PF3D7_1428100,GO:0005737
PF3D7_0627700,GO:0008536
PF3D7_0821200,GO:0005634
PF3D7_1359200,GO:0000785
PF3D7_1372700,GO:0020036
PF3D7_0513500,GO:0016021
PF3D7_0603500,GO:0055085
PF3D7_1310600,GO:0005886
PF3D7_1103900,GO:0009055
PF3D7_0822200,GO:0005634
PF3D7_1454300,GO:0004674
PF3D7_1354300,GO:0006364
PF3D7_1209100,GO:0003989
PF3D7_0101900,GO:0020002
PF3D7_0800100,GO:0020033
PF3D7_1438800,GO:0020011
PF3D7_1233000,GO:0006414
PF3D7_0505400,GO:0005524
PF3D7_0613700,GO:0009306
PF3D7_0304400,GO:0005840
PF3D7_0416200,GO:0042254
PF3D7_0922800,GO:0006412
PF3D7_1320300,GO:0006508
PF3D7_0302100,GO:0006468
PF3D7_0812900,GO:0016021
PF3D7_1017000,GO:0043625
PF3D7_1464700,GO:0046872
PF3D7_0100100,GO:0020030
PF3D7_0219500,GO:0009982
PF3D7_1009200,GO:0004519
PF3D7_0527900,GO:0003676
PF3D7_0727300,GO:0006306
PF3D7_0302600,GO:0016021
PF3D7_0733000,GO:0009405
PF3D7_1318100,GO:0022900
PF3D7_1040300,GO:0020003
PF3D7_1245100,GO:0003777
PF3D7_1230100,GO:0055028
PF3D7_0313100,GO:0030433
PF3D7_1333300,GO:0016020
PF3D7_1018000,GO:0001522
PF3D7_1444400,GO:0016787
PF3D7_1309700,GO:0008270
PF3D7_1107400,GO:0003677
PF3D7_1323700,GO:0070258
PF3D7_1234600,GO:0015031
PF3D7_1019500,GO:0000287
PF3D7_1212900,GO:0005634
PF3D7_0109300,GO:0016021
PF3D7_1037600,GO:0005524
PF3D7_0510500,GO:0003917
PF3D7_0528500,GO:0051693
PF3D7_1402500,GO:0003735
PF3D7_0209100,GO:0006629
PF3D7_1441200,GO:0003723
PF3D7_1475700,GO:0007018
PF3D7_1145800,GO:0006367
PF3D7_1132100,GO:0000166
PF3D7_0520400,GO:0006355
PF3D7_0829000,GO:0006412
PF3D7_1362900,GO:0006897
PF3D7_1141600,GO:0005783
PF3D7_0803100,GO:0032040
PF3D7_1006100,GO:0005634
PF3D7_0215800,GO:0006260
PF3D7_1429200,GO:0003700
PF3D7_1316900,GO:0032777
PF3D7_1037200,GO:0020011
PF3D7_0508100,GO:0005634
PF3D7_0706000,GO:0008283
PF3D7_0920100,GO:0051259
PF3D7_0724000,GO:0005524
PF3D7_1362200,GO:0005515
PF3D7_1445000,GO:0005840
PF3D7_1107600,GO:0005516
PF3D7_0410900,GO:0005524
PF3D7_0400500,GO:0020013
PF3D7_0404700,GO:0006508
PF3D7_1149500,GO:0016020
PFI0905w,GO:0016020
PF3D7_0221700,GO:0005576
PF3D7_1454400,GO:0042803
PF3D7_1202600,GO:0005739
PF3D7_1106100,GO:0003735
PF3D7_1354700,GO:0003743
PF3D7_0317500,GO:0005871
PF3D7_0320300,GO:0051082
PF3D7_0205700,GO:0003676
PF3D7_1238300,GO:0003723
PF3D7_0400700,GO:0020003
PF3D7_1018200,GO:0005509
PF3D7_1455700,GO:0005737
PF3D7_0708400,GO:0005515
PF3D7_1409200,GO:0020011
PF3D7_1145000,GO:0007275
PF3D7_1033900,GO:0004842
PF3D7_1300200,GO:0020002
PF3D7_0816500,GO:0005737
PF3D7_0906400,GO:0003777
PF3D7_1314900,GO:0005634
PF3D7_0210300,GO:0015718
PF3D7_1431000,GO:0005840
PF3D7_1427300,GO:0005516
PF3D7_0600300,GO:0020033
PF3D7_0936500,GO:0033644
PF3D7_0412400,GO:0020035
PF3D7_1207100,GO:0005737
PF3D7_0211400,GO:0020011
PF3D7_0819000,GO:0004519
PF3D7_1424100,GO:0005739
PF3D7_0318600,GO:0006378
PF3D7_0709300,GO:0001104
PF3D7_1439500,GO:0006355
PF3D7_1337200,GO:0016114
PF3D7_0630400,GO:0005737
PF3D7_1368300,GO:0008270
PF3D7_1106000,GO:0003678
mal_mito_3,GO:0009055
PF3D7_1234600,GO:0020011
PF3D7_0708800,GO:0006457
PF3D7_0212900,GO:0030163
